62000,64,4416.73,0.55,1.426,0.0012254195146595341
63000,64,4250.56,0.56,1.464,0.0012254195146595341
64000,64,4435.12,0.58,1.370,0.0012254195146595341
65000,64,4511.22,0.57,1.373,0.001176402734073153
66000,64,4457.28,0.56,1.394,0.001176402734073153
67000,64,4358.92,0.59,1.302,0.001176402734073153
68000,64,5254.68,0.56,1.403,0.001176402734073153
69000,64,4568.73,0.58,1.358,0.001176402734073153
70000,64,4670.23,0.58,1.382,0.0011293466247102267
71000,64,4566.94,0.59,1.373,0.0011293466247102267
72000,64,4707.16,0.58,1.369,0.0011293466247102267
73000,64,4397.41,0.57,1.378,0.0011293466247102267
74000,64,4479.22,0.57,1.392,0.0011293466247102267
75000,64,4605.57,0.58,1.345,0.0010841727597218176
76000,64,4253.72,0.56,1.395,0.0010841727597218176
77000,64,4482.14,0.59,1.328,0.0010841727597218176
78000,64,4556.40,0.58,1.326,0.0010841727597218176
79000,64,4406.58,0.59,1.322,0.0010841727597218176
80000,64,4445.92,0.58,1.340,0.0010408058493329448
81000,64,4169.55,0.57,1.322,0.0010408058493329448
82000,64,4690.80,0.60,1.314,0.0010408058493329448
83000,64,4571.84,0.57,1.398,0.0010408058493329448
84000,64,4338.35,0.57,1.364,0.0010408058493329448
85000,64,4468.12,0.59,1.280,0.0009991736153596269
86000,64,4481.17,0.58,1.371,0.0009991736153596269
87000,64,4562.05,0.59,1.332,0.0009991736153596269
88000,64,4571.45,0.58,1.379,0.0009991736153596269
89000,64,4309.10,0.58,1.330,0.0009991736153596269
90000,64,4654.84,0.58,1.366,0.0009592066707452418
91000,64,4232.66,0.58,1.340,0.0009592066707452418
92000,64,4389.43,0.59,1.346,0.0009592066707452418
93000,64,4310.83,0.58,1.350,0.0009592066707452418
94000,64,4512.51,0.58,1.337,0.0009592066707452418
95000,64,4781.88,0.57,1.376,0.0009208384039154321
96000,64,4668.44,0.58,1.340,0.0009208384039154321
97000,64,4596.65,0.58,1.392,0.0009208384039154321
98000,64,4619.83,0.60,1.300,0.0009208384039154321
99000,64,4543.67,0.59,1.377,0.0009208384039154321
100000,64,4263.93,0.60,1.309,0.0008840048677588149
101000,64,4632.51,0.60,1.326,0.0008840048677588149
102000,64,4746.79,0.62,1.293,0.0008840048677588149
103000,64,4260.20,0.58,1.359,0.0008840048677588149
104000,64,4864.90,0.56,1.422,0.0008840048677588149
105000,64,4850.92,0.59,1.317,0.0008486446730484622
106000,64,4625.49,0.57,1.403,0.0008486446730484622
107000,64,4569.81,0.59,1.331,0.0008486446730484622
108000,64,4691.53,0.59,1.353,0.0008486446730484622
109000,64,4759.83,0.57,1.365,0.0008486446730484622
110000,64,4594.22,0.59,1.333,0.0008146988861265237
111000,64,5500.16,0.57,1.385,0.0008146988861265237
112000,64,4503.12,0.59,1.365,0.0008146988861265237
113000,64,4662.77,0.57,1.370,0.0008146988861265237
114000,64,4643.01,0.56,1.437,0.0008146988861265237
115000,64,4558.72,0.59,1.376,0.0007821109306814627
116000,64,4340.81,0.60,1.293,0.0007821109306814627
117000,64,4600.52,0.60,1.312,0.0007821109306814627
118000,64,4231.13,0.59,1.318,0.0007821109306814627
119000,64,4611.98,0.57,1.370,0.0007821109306814627
120000,64,4490.24,0.53,1.541,0.0007508264934542042
121000,64,4368.71,0.60,1.352,0.0007508264934542042
122000,64,4685.47,0.58,1.363,0.0007508264934542042
123000,64,4564.53,0.58,1.373,0.0007508264934542042
124000,64,4411.28,0.58,1.327,0.0007508264934542042
125000,64,4637.15,0.56,1.426,0.000720793433716036
126000,64,4772.19,0.59,1.303,0.000720793433716036
127000,64,4200.28,0.59,1.323,0.000720793433716036
128000,64,4617.45,0.57,1.361,0.000720793433716036
129000,64,4658.64,0.59,1.306,0.000720793433716036
130000,64,4226.00,0.57,1.366,0.0006919616963673945
131000,64,4659.53,0.58,1.354,0.0006919616963673945
132000,64,4818.18,0.59,1.316,0.0006919616963673945
133000,64,4586.21,0.60,1.279,0.0006919616963673945
134000,64,4466.03,0.58,1.405,0.0006919616963673945
135000,64,4681.47,0.58,1.320,0.0006642832285126988
136000,64,4440.84,0.59,1.367,0.0006642832285126988
137000,64,4887.22,0.57,1.326,0.0006642832285126988
138000,64,4641.88,0.56,1.374,0.0006642832285126988
139000,64,4458.02,0.59,1.354,0.0006642832285126988
140000,64,4713.69,0.59,1.365,0.0006377118993721908
141000,64,4595.40,0.58,1.341,0.0006377118993721908
142000,64,4198.90,0.60,1.290,0.0006377118993721908
143000,64,4371.34,0.61,1.246,0.0006377118993721908
144000,64,4829.45,0.60,1.277,0.0006377118993721908
145000,64,4447.90,0.60,1.283,0.0006122034233973031
146000,64,4631.31,0.59,1.313,0.0006122034233973031
147000,64,4578.47,0.58,1.365,0.0006122034233973031
148000,64,4458.25,0.59,1.314,0.0006122034233973031
149000,64,4895.51,0.58,1.349,0.0006122034233973031
150000,64,4438.49,0.55,1.453,0.000587715286461411
151000,64,4519.12,0.57,1.329,0.000587715286461411
152000,64,4550.06,0.59,1.332,0.000587715286461411
153000,64,4606.36,0.60,1.277,0.000587715286461411
154000,64,4557.63,0.60,1.295,0.000587715286461411
155000,64,4724.15,0.57,1.359,0.0005642066750029545
156000,64,4519.42,0.60,1.340,0.0005642066750029545
157000,64,4232.60,0.60,1.283,0.0005642066750029545
158000,64,4662.77,0.59,1.336,0.0005642066750029545
159000,64,4082.67,0.58,1.393,0.0005642066750029545
160000,64,4204.09,0.59,1.353,0.0005416384080028363
161000,64,4302.06,0.60,1.288,0.0005416384080028363
162000,64,4640.84,0.59,1.315,0.0005416384080028363
163000,64,4437.24,0.59,1.363,0.0005416384080028363
164000,64,4837.37,0.59,1.306,0.0005416384080028363
165000,64,4700.08,0.59,1.310,0.0005199728716827228
166000,64,4546.44,0.58,1.339,0.0005199728716827228
167000,64,4247.19,0.59,1.299,0.0005199728716827228
168000,64,4579.87,0.56,1.396,0.0005199728716827228
169000,64,4265.55,0.58,1.303,0.0005199728716827228
170000,64,4463.58,0.60,1.330,0.0004991739568154139
171000,64,4410.85,0.59,1.360,0.0004991739568154139
172000,64,4233.33,0.60,1.312,0.0004991739568154139
173000,64,4447.31,0.59,1.319,0.0004991739568154139
174000,64,4737.57,0.59,1.356,0.0004991739568154139
175000,64,4496.11,0.58,1.343,0.0004792069985427973
176000,64,4382.91,0.59,1.305,0.0004792069985427973
177000,64,4533.08,0.58,1.319,0.0004792069985427973
178000,64,4169.09,0.58,1.324,0.0004792069985427973
179000,64,5636.68,0.59,1.297,0.0004792069985427973
180000,64,4587.46,0.60,1.284,0.0004600387186010854
181000,64,4551.76,0.58,1.349,0.0004600387186010854
182000,64,4566.24,0.58,1.349,0.0004600387186010854
183000,64,4561.66,0.60,1.297,0.0004600387186010854
184000,64,4573.24,0.59,1.296,0.0004600387186010854
185000,64,4568.73,0.57,1.383,0.00044163716985704194
186000,64,4674.54,0.58,1.341,0.00044163716985704194
187000,64,4396.40,0.58,1.337,0.00044163716985704194
188000,64,4716.68,0.58,1.370,0.00044163716985704194
189000,64,4702.55,0.59,1.336,0.00044163716985704194
190000,64,4406.65,0.59,1.339,0.0004239716830627603
191000,64,4481.69,0.57,1.361,0.0004239716830627603
192000,64,4665.28,0.58,1.332,0.0004239716830627603
193000,64,4457.80,0.59,1.331,0.0004239716830627603
194000,64,4583.70,0.59,1.309,0.0004239716830627603
195000,64,4729.14,0.60,1.293,0.0004070128157402498
196000,64,4185.41,0.60,1.321,0.0004070128157402498
197000,64,4571.68,0.60,1.296,0.0004070128157402498
198000,64,4629.39,0.60,1.332,0.0004070128157402498
199000,64,4585.50,0.58,1.392,0.0004070128157402498
200000,64,4480.79,0.58,1.364,0.00039073230311063986
201000,64,4682.53,0.60,1.289,0.00039073230311063986
202000,64,4536.53,0.59,1.379,0.00039073230311063986
203000,64,4433.43,0.58,1.358,0.00039073230311063986
204000,64,4298.06,0.58,1.374,0.00039073230311063986
205000,64,4553.23,0.57,1.393,0.0003751030109862142
206000,64,4545.21,0.59,1.348,0.0003751030109862142
207000,64,4648.80,0.58,1.332,0.0003751030109862142
208000,64,4276.83,0.58,1.334,0.0003751030109862142
209000,64,5216.29,0.59,1.363,0.0003751030109862142
210000,64,4377.69,0.58,1.377,0.00036009889054676566
211000,64,4239.61,0.59,1.283,0.00036009889054676566
212000,64,4486.41,0.59,1.283,0.00036009889054676566
213000,64,5316.29,0.59,1.347,0.00036009889054676566
214000,64,4270.37,0.60,1.333,0.00036009889054676566
215000,64,4700.08,0.58,1.381,0.000345694934924895
216000,64,4561.43,0.57,1.367,0.000345694934924895
217000,64,4263.45,0.55,1.420,0.000345694934924895
218000,64,4501.23,0.60,1.290,0.000345694934924895
219000,64,4697.44,0.59,1.290,0.000345694934924895
220000,64,4269.42,0.60,1.272,0.0003318671375278992
221000,64,4387.49,0.58,1.339,0.0003318671375278992
222000,64,4329.74,0.56,1.402,0.0003318671375278992
223000,64,4535.84,0.59,1.308,0.0003318671375278992
224000,64,5445.16,0.59,1.367,0.0003318671375278992
225000,64,4577.69,0.59,1.362,0.0003185924520267832
226000,64,4491.14,0.58,1.332,0.0003185924520267832
227000,64,4504.86,0.59,1.329,0.0003185924520267832
228000,64,4657.35,0.57,1.365,0.0003185924520267832
229000,64,4429.99,0.59,1.344,0.0003185924520267832
230000,64,4640.76,0.60,1.311,0.00030584875394571185
231000,64,4685.39,0.60,1.295,0.00030584875394571185
232000,64,4679.27,0.60,1.292,0.00030584875394571185
233000,64,4894.71,0.58,1.357,0.00030584875394571185
234000,64,4688.42,0.59,1.283,0.00030584875394571185
235000,64,4463.51,0.57,1.414,0.0002936148037878834
236000,64,4192.80,0.58,1.359,0.0002936148037878834
237000,64,4470.12,0.59,1.295,0.0002936148037878834
238000,64,4322.91,0.60,1.288,0.0002936148037878834
239000,64,4527.73,0.57,1.416,0.0002936148037878834
240000,64,4567.71,0.59,1.377,0.0002818702116363681
241000,64,6367.37,0.58,1.352,0.0002818702116363681
242000,64,4827.80,0.58,1.377,0.0002818702116363681
243000,64,4625.25,0.59,1.343,0.0002818702116363681
244000,64,4347.63,0.59,1.323,0.0002818702116363681
245000,64,4942.93,0.58,1.314,0.0002705954031709133
246000,64,4674.46,0.60,1.262,0.0002705954031709133
247000,64,4271.32,0.60,1.283,0.0002705954031709133
248000,64,4539.75,0.58,1.352,0.0002705954031709133
249000,64,4947.66,0.58,1.325,0.0002705954031709133
250000,64,4424.81,0.59,1.323,0.00025977158704407676
251000,64,4591.62,0.60,1.303,0.00025977158704407676
252000,64,4600.44,0.61,1.283,0.00025977158704407676
253000,64,4297.44,0.59,1.314,0.00025977158704407676
254000,64,4520.56,0.59,1.329,0.00025977158704407676
255000,64,4720.91,0.60,1.315,0.0002493807235623137
256000,64,4415.64,0.59,1.287,0.0002493807235623137
257000,64,4289.55,0.60,1.320,0.0002493807235623137
258000,64,4724.48,0.60,1.308,0.0002493807235623137
259000,64,4580.50,0.60,1.298,0.0002493807235623137
260000,64,4664.95,0.60,1.308,0.00023940549461982114
261000,64,4401.45,0.60,1.277,0.00023940549461982114
262000,64,4518.81,0.58,1.376,0.00023940549461982114
263000,64,4811.88,0.61,1.284,0.00023940549461982114
264000,64,4675.92,0.56,1.409,0.00023940549461982114
265000,64,4558.64,0.61,1.277,0.00022982927483502827
266000,64,4507.05,0.59,1.367,0.00022982927483502827
267000,64,4597.68,0.60,1.288,0.00022982927483502827
268000,64,4471.32,0.60,1.309,0.00022982927483502827
269000,64,4252.51,0.58,1.371,0.00022982927483502827
270000,64,4769.22,0.58,1.322,0.00022063610384162713
271000,64,4250.15,0.58,1.369,0.00022063610384162713
272000,64,4720.33,0.60,1.305,0.00022063610384162713
273000,64,4701.64,0.58,1.359,0.00022063610384162713
274000,64,4627.16,0.60,1.293,0.00022063610384162713
275000,64,4703.62,0.59,1.332,0.00021181065968796205
276000,64,4574.80,0.59,1.326,0.00021181065968796205
277000,64,3929.78,0.62,1.259,0.00021181065968796205
278000,64,4516.15,0.57,1.316,0.00021181065968796205
279000,64,4600.59,0.58,1.346,0.00021181065968796205
280000,64,4428.46,0.58,1.379,0.00020333823330044356
281000,64,4412.30,0.59,1.293,0.00020333823330044356
282000,64,4738.07,0.59,1.294,0.00020333823330044356
283000,64,4648.55,0.58,1.322,0.00020333823330044356
284000,64,4553.23,0.59,1.317,0.00020333823330044356
285000,64,4329.05,0.58,1.339,0.0001952047039684258
286000,64,4300.27,0.60,1.314,0.0001952047039684258
287000,64,4508.64,0.58,1.371,0.0001952047039684258
288000,64,4775.92,0.59,1.332,0.0001952047039684258
289000,64,4621.27,0.59,1.319,0.0001952047039684258
290000,64,4532.39,0.58,1.369,0.0001873965158096888
291000,64,4671.77,0.57,1.403,0.0001873965158096888
292000,64,4368.50,0.59,1.317,0.0001873965158096888
293000,64,4839.38,0.58,1.388,0.0001873965158096888
294000,64,4723.90,0.59,1.321,0.0001873965158096888
295000,64,4297.65,0.59,1.322,0.0001799006551773012
296000,64,4532.32,0.57,1.373,0.0001799006551773012
297000,64,4670.72,0.59,1.324,0.0001799006551773012
298000,64,4545.75,0.58,1.368,0.0001799006551773012
299000,64,4731.06,0.61,1.262,0.0001799006551773012
300000,64,4718.58,0.58,1.353,0.00017270462897020917
301000,64,4544.36,0.58,1.351,0.00017270462897020917
302000,64,4110.17,0.59,1.293,0.00017270462897020917
303000,64,4545.36,0.59,1.337,0.00017270462897020917
304000,64,4469.68,0.58,1.347,0.00017270462897020917
305000,64,4612.61,0.55,1.417,0.00016579644381140078
306000,64,4757.72,0.58,1.340,0.00016579644381140078
307000,64,4485.29,0.61,1.262,0.00016579644381140078
308000,64,4613.64,0.58,1.323,0.00016579644381140078
309000,64,4789.13,0.57,1.417,0.00016579644381140078
310000,64,4319.71,0.57,1.410,0.00015916458605894475
311000,64,4522.24,0.57,1.398,0.00015916458605894475
312000,64,4729.56,0.59,1.289,0.00015916458605894475
313000,64,4486.64,0.59,1.288,0.00015916458605894475
314000,64,4410.49,0.58,1.334,0.00015916458605894475
315000,64,4575.50,0.60,1.322,0.00015279800261658693
316000,64,4629.71,0.59,1.316,0.00015279800261658693
317000,64,4749.56,0.60,1.301,0.00015279800261658693
318000,64,4698.18,0.58,1.309,0.00015279800261658693
319000,64,4599.96,0.58,1.335,0.00015279800261658693
320000,64,4604.62,0.58,1.352,0.00014668608251192347
321000,64,4271.12,0.60,1.261,0.00014668608251192347
322000,64,4635.47,0.56,1.383,0.00014668608251192347
323000,64,4376.05,0.58,1.344,0.00014668608251192347
324000,64,4765.92,0.59,1.287,0.00014668608251192347
325000,64,4660.34,0.57,1.371,0.00014081863921144652
326000,64,4574.10,0.57,1.357,0.00014081863921144652
327000,64,4532.55,0.58,1.347,0.00014081863921144652
328000,64,4279.63,0.58,1.359,0.00014081863921144652
329000,64,4619.60,0.58,1.364,0.00014081863921144652
330000,64,4970.57,0.58,1.318,0.00013518589364298867
331000,64,4456.69,0.59,1.316,0.00013518589364298867
332000,64,5469.35,0.57,1.341,0.00013518589364298867
333000,64,5556.75,0.59,1.295,0.00013518589364298867
334000,64,4670.07,0.58,1.341,0.00013518589364298867
335000,64,6331.62,0.58,1.324,0.0001297784578972691
336000,64,4608.18,0.57,1.400,0.0001297784578972691
337000,64,4535.46,0.57,1.383,0.0001297784578972691
338000,64,4331.98,0.60,1.336,0.0001297784578972691
339000,64,4615.54,0.60,1.304,0.0001297784578972691
340000,64,4533.62,0.59,1.326,0.00012458731958137835
341000,64,4685.64,0.56,1.368,0.00012458731958137835
342000,64,4570.98,0.58,1.381,0.00012458731958137835
343000,64,4231.19,0.59,1.309,0.00012458731958137835
344000,64,4534.23,0.60,1.306,0.00012458731958137835
345000,64,4410.70,0.59,1.329,0.00011960382679812321
346000,64,4245.05,0.60,1.313,0.00011960382679812321
347000,64,4706.01,0.54,1.503,0.00011960382679812321
348000,64,4602.25,0.58,1.372,0.00011960382679812321
349000,64,4233.80,0.59,1.324,0.00011960382679812321
350000,64,4438.27,0.56,1.447,0.00011481967372619827
351000,64,4674.30,0.58,1.378,0.00011481967372619827
352000,64,4717.84,0.60,1.298,0.00011481967372619827
353000,64,5612.52,0.55,1.416,0.00011481967372619827
354000,64,4545.44,0.61,1.277,0.00011481967372619827
355000,64,4515.39,0.57,1.358,0.00011022688677715033
356000,64,4708.90,0.61,1.282,0.00011022688677715033
357000,64,4737.57,0.59,1.347,0.00011022688677715033
358000,64,4434.53,0.59,1.318,0.00011022688677715033
359000,64,4870.11,0.60,1.305,0.00011022688677715033
360000,64,4237.61,0.59,1.324,0.00010581781130606432
361000,64,4559.80,0.59,1.362,0.00010581781130606432
362000,64,4439.15,0.58,1.358,0.00010581781130606432
363000,64,4833.97,0.61,1.282,0.00010581781130606432
364000,64,4908.94,0.57,1.378,0.00010581781130606432
365000,64,4601.38,0.60,1.282,0.00010158509885382173
366000,64,4839.90,0.59,1.335,0.00010158509885382173
367000,64,4498.67,0.61,1.315,0.00010158509885382173
368000,64,4397.99,0.58,1.350,0.00010158509885382173
369000,64,4706.17,0.61,1.326,0.00010158509885382173
370000,64,4646.54,0.60,1.321,9.752169489966886e-05
371000,64,4774.31,0.59,1.322,9.752169489966886e-05
372000,64,4448.42,0.60,1.297,9.752169489966886e-05
373000,64,4377.62,0.57,1.377,9.752169489966886e-05
374000,64,4697.03,0.59,1.298,9.752169489966886e-05
375000,64,4673.97,0.59,1.315,9.362082710368211e-05
376000,64,4458.99,0.60,1.315,9.362082710368211e-05
377000,64,4833.10,0.59,1.319,9.362082710368211e-05
378000,64,4583.86,0.58,1.346,9.362082710368211e-05
379000,64,4474.45,0.59,1.348,9.362082710368211e-05
380000,64,4749.05,0.61,1.246,8.987599401953482e-05
381000,64,4652.34,0.58,1.397,8.987599401953482e-05
382000,64,4428.09,0.60,1.320,8.987599401953482e-05
383000,64,5513.95,0.57,1.381,8.987599401953482e-05
384000,64,4519.88,0.61,1.270,8.987599401953482e-05
385000,64,4509.02,0.58,1.354,8.628095425875343e-05
386000,64,4837.37,0.57,1.365,8.628095425875343e-05
387000,64,4597.84,0.58,1.325,8.628095425875343e-05
388000,64,4479.90,0.60,1.290,8.628095425875343e-05
389000,64,5207.89,0.59,1.314,8.628095425875343e-05
390000,64,4659.93,0.60,1.318,8.282971608840328e-05
391000,64,4271.80,0.59,1.316,8.282971608840328e-05
392000,64,4266.16,0.58,1.333,8.282971608840328e-05
393000,64,4546.98,0.60,1.308,8.282971608840328e-05
394000,64,4370.20,0.60,1.347,8.282971608840328e-05
395000,64,4826.41,0.60,1.323,7.951652744486715e-05
396000,64,4678.78,0.56,1.391,7.951652744486715e-05
397000,64,4426.71,0.58,1.362,7.951652744486715e-05
398000,64,4388.21,0.60,1.313,7.951652744486715e-05
399000,64,5358.74,0.60,1.301,7.951652744486715e-05
400000,64,4562.98,0.59,1.339,7.633586634707246e-05
401000,64,4176.94,0.60,1.317,7.633586634707246e-05
402000,64,4662.52,0.59,1.329,7.633586634707246e-05
403000,64,4129.59,0.58,1.322,7.633586634707246e-05
404000,64,4608.73,0.58,1.364,7.633586634707246e-05
405000,64,4776.94,0.58,1.329,7.328243169318956e-05
406000,64,4611.98,0.59,1.346,7.328243169318956e-05
407000,64,4409.11,0.59,1.346,7.328243169318956e-05
408000,64,4875.15,0.60,1.263,7.328243169318956e-05
409000,64,4401.88,0.60,1.333,7.328243169318956e-05
410000,64,4869.58,0.55,1.431,7.035113442546196e-05
411000,64,4421.82,0.58,1.355,7.035113442546196e-05
412000,64,4552.92,0.58,1.323,7.035113442546196e-05
413000,64,4824.24,0.59,1.317,7.035113442546196e-05
414000,64,4587.23,0.59,1.266,7.035113442546196e-05
415000,64,4284.14,0.57,1.351,6.753708904844349e-05
416000,64,4493.70,0.57,1.387,6.753708904844349e-05
417000,64,4685.80,0.58,1.351,6.753708904844349e-05
418000,64,4598.31,0.59,1.340,6.753708904844349e-05
419000,64,4263.59,0.57,1.379,6.753708904844349e-05
420000,64,4452.04,0.61,1.254,6.483560548650575e-05
421000,64,4400.44,0.59,1.297,6.483560548650575e-05
422000,64,4608.65,0.59,1.333,6.483560548650575e-05
423000,64,4676.98,0.59,1.298,6.483560548650575e-05
424000,64,4232.46,0.58,1.367,6.483560548650575e-05
425000,64,4647.11,0.59,1.323,6.224218126704551e-05
426000,64,4629.00,0.56,1.400,6.224218126704551e-05
427000,64,4504.56,0.59,1.316,6.224218126704551e-05
428000,64,4470.27,0.58,1.354,6.224218126704551e-05
429000,64,4490.91,0.58,1.361,6.224218126704551e-05
430000,64,4312.42,0.60,1.305,5.97524940163637e-05
431000,64,4885.17,0.61,1.234,5.97524940163637e-05
432000,64,4734.06,0.60,1.282,5.97524940163637e-05
433000,64,4637.07,0.61,1.262,5.97524940163637e-05
434000,64,4402.17,0.57,1.383,5.97524940163637e-05
435000,64,4865.78,0.59,1.355,5.7362394255709145e-05
436000,64,4265.01,0.58,1.312,5.7362394255709145e-05
437000,64,4758.73,0.61,1.242,5.7362394255709145e-05
438000,64,4674.21,0.60,1.331,5.7362394255709145e-05
439000,64,4473.10,0.60,1.285,5.7362394255709145e-05
440000,64,4871.17,0.60,1.331,5.506789848548078e-05
441000,64,4598.47,0.58,1.340,5.506789848548078e-05
442000,64,4625.09,0.60,1.336,5.506789848548078e-05
443000,64,4705.02,0.61,1.291,5.506789848548078e-05
444000,64,4657.43,0.58,1.349,5.506789848548078e-05
445000,64,4535.00,0.57,1.375,5.286518254606155e-05
446000,64,4929.49,0.58,1.322,5.286518254606155e-05
447000,64,4590.99,0.59,1.326,5.286518254606155e-05
448000,64,4478.55,0.59,1.328,5.286518254606155e-05
449000,64,4190.38,0.59,1.341,5.286518254606155e-05
450000,64,4626.36,0.57,1.396,5.075057524421908e-05
451000,64,4578.62,0.59,1.342,5.075057524421908e-05
452000,64,4288.17,0.59,1.330,5.075057524421908e-05
453000,64,4613.09,0.60,1.330,5.075057524421908e-05
454000,64,4259.66,0.57,1.357,5.075057524421908e-05
455000,64,4730.72,0.58,1.326,4.8720552234450315e-05
456000,64,4705.68,0.60,1.299,4.8720552234450315e-05
457000,64,4381.55,0.58,1.352,4.8720552234450315e-05
458000,64,4765.66,0.58,1.375,4.8720552234450315e-05
459000,64,4663.66,0.58,1.335,4.8720552234450315e-05
460000,64,4445.92,0.59,1.361,4.67717301450723e-05
461000,64,4908.13,0.59,1.305,4.67717301450723e-05
462000,64,4686.62,0.59,1.336,4.67717301450723e-05
463000,64,4444.74,0.60,1.305,4.67717301450723e-05
464000,64,4681.55,0.60,1.346,4.67717301450723e-05
465000,64,4910.91,0.58,1.363,4.490086093926941e-05
466000,64,4312.49,0.60,1.319,4.490086093926941e-05
467000,64,4885.00,0.60,1.301,4.490086093926941e-05
468000,64,4709.89,0.56,1.415,4.490086093926941e-05
469000,64,4575.73,0.58,1.369,4.490086093926941e-05
470000,64,4844.79,0.60,1.310,4.310482650169864e-05
471000,64,4684.00,0.58,1.358,4.310482650169864e-05
472000,64,4517.75,0.58,1.343,4.310482650169864e-05
473000,64,4636.27,0.58,1.336,4.310482650169864e-05
474000,64,5826.56,0.60,1.320,4.310482650169864e-05
475000,64,5977.99,0.57,1.331,4.1380633441630685e-05
476000,64,4881.89,0.57,1.390,4.1380633441630685e-05
477000,64,4656.13,0.58,1.305,4.1380633441630685e-05
478000,64,4553.38,0.60,1.321,4.1380633441630685e-05
479000,64,4322.28,0.59,1.327,4.1380633441630685e-05
480000,64,4760.51,0.60,1.297,3.9725408103965454e-05
481000,64,4277.99,0.56,1.384,3.9725408103965454e-05
482000,64,5098.39,0.58,1.374,3.9725408103965454e-05
483000,64,4875.50,0.60,1.308,3.9725408103965454e-05
484000,64,4585.50,0.59,1.342,3.9725408103965454e-05
485000,64,4676.58,0.59,1.328,3.8136391779806834e-05
486000,64,4680.73,0.60,1.322,3.8136391779806834e-05
487000,64,4581.75,0.57,1.393,3.8136391779806834e-05
488000,64,4465.14,0.59,1.339,3.8136391779806834e-05
489000,64,4581.98,0.58,1.378,3.8136391779806834e-05
490000,64,4544.82,0.58,1.345,3.661093610861456e-05
491000,64,4658.32,0.59,1.326,3.661093610861456e-05
492000,64,4779.32,0.61,1.289,3.661093610861456e-05
493000,64,4402.60,0.57,1.370,3.661093610861456e-05
494000,64,4621.82,0.56,1.406,3.661093610861456e-05
495000,64,4599.96,0.60,1.346,3.514649866426998e-05
496000,64,4588.88,0.60,1.278,3.514649866426998e-05
